cluster,intracluster_corr,cluster_size,cluster_gene_size,cluster_member,rest_count,stim8hr_count,stim48hr_count,cluster_member_with_condition,complex_corum,overlap_genes_corum,overlap_fraction_corum,raw_p_value_corum,complex_size_corum,overlap_size_corum,cluster_size_corum,fdr_corum,complex_stringdb,overlap_genes_stringdb,overlap_fraction_stringdb,raw_p_value_stringdb,complex_size_stringdb,overlap_size_stringdb,cluster_size_stringdb,fdr_stringdb,best_described_by,complex_kegg,overlap_genes_kegg,overlap_fraction_kegg,raw_p_value_kegg,complex_size_kegg,overlap_size_kegg,cluster_size_kegg,fdr_kegg,complex_reactome,overlap_genes_reactome,overlap_fraction_reactome,raw_p_value_reactome,complex_size_reactome,overlap_size_reactome,cluster_size_reactome,fdr_reactome,corr_rest,corr_stim8hr,corr_stim48hr,corr_shared,condition_specificity
54,0.22622855757628757,43,43,"['FEM1A', 'NRBP1', 'APOBEC3B', 'NUDT5', 'ARIH1', 'GLI1', 'CHMP1A', 'FKBP2', 'TRAK1', 'TEP1', 'NAA30', 'CD5', 'SEC24C', 'DOCK2', 'MVB12B', 'ARNT', 'LBH', 'SP100', 'STIP1', 'LOXL4', 'AHR', 'IST1', 'ARHGAP30', 'CASP3', 'ECI2', 'BRK1', 'LRP6', 'TMED4', 'CDC25B', 'CAP1', 'RIPK1', 'EPB41L3', 'HIP1R', 'NCKAP1L', 'ZBED1', 'CAB39', 'EZH2', 'DPF1', 'SRSF11', 'ABI3', 'RXRB', 'ECHS1', 'HOXB4']",0,43,0,"['FEM1A_Stim8hr', 'NRBP1_Stim8hr', 'APOBEC3B_Stim8hr', 'NUDT5_Stim8hr', 'ARIH1_Stim8hr', 'GLI1_Stim8hr', 'CHMP1A_Stim8hr', 'FKBP2_Stim8hr', 'TRAK1_Stim8hr', 'TEP1_Stim8hr', 'NAA30_Stim8hr', 'CD5_Stim8hr', 'SEC24C_Stim8hr', 'DOCK2_Stim8hr', 'MVB12B_Stim8hr', 'ARNT_Stim8hr', 'LBH_Stim8hr', 'SP100_Stim8hr', 'STIP1_Stim8hr', 'LOXL4_Stim8hr', 'AHR_Stim8hr', 'IST1_Stim8hr', 'ARHGAP30_Stim8hr', 'CASP3_Stim8hr', 'ECI2_Stim8hr', 'BRK1_Stim8hr', 'LRP6_Stim8hr', 'TMED4_Stim8hr', 'CDC25B_Stim8hr', 'CAP1_Stim8hr', 'RIPK1_Stim8hr', 'EPB41L3_Stim8hr', 'HIP1R_Stim8hr', 'NCKAP1L_Stim8hr', 'ZBED1_Stim8hr', 'CAB39_Stim8hr', 'EZH2_Stim8hr', 'DPF1_Stim8hr', 'SRSF11_Stim8hr', 'ABI3_Stim8hr', 'RXRB_Stim8hr', 'ECHS1_Stim8hr', 'HOXB4_Stim8hr']",AHR-ARNT complex,"['ARNT', 'AHR']",0.046511627906976744,0.0005223064776414653,2,2,43,1.0,CL:17820,"['BRK1', 'NCKAP1L']",0.046511627906976744,0.0049962558430446434,5,2,43,1.0,SCAR complex,KEGG_FATTY_ACID_METABOLISM,"['ECI2', 'ECHS1']",0.046511627906976744,0.2531808091677477,42,2,43,1.0,REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING,"['ARNT', 'AHR']",0.046511627906976744,0.007384620306522876,6,2,43,1.0,0.2513955916036814,0.2316149518042944,0.05093294735776,0.0622774017980336,Rest_Stim8hr
55,0.06808817201440019,5,3,"['SETD1B', 'ZC3H4', 'ACTB']",2,1,2,"['SETD1B_Stim8hr', 'SETD1B_Rest', 'SETD1B_Stim48hr', 'ZC3H4_Rest', 'ACTB_Stim48hr']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,3,1.0,CL:39184,[],0.0,1.0,7,0,3,1.0,"mixed, incl. Protein FAM81, and Bacterial Ig-like domain 2",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,3,1.0,REACTOME_2_LTR_CIRCLE_FORMATION,[],0.0,1.0,7,0,3,1.0,-0.0004963038411622,-0.0389643819052695,0.0194756332630602,0.0006983751474702,across_condition
56,0.32931714310026505,4,2,"['STRAP', 'CSDE1']",1,2,1,"['STRAP_Stim48hr', 'STRAP_Stim8hr', 'CSDE1_Stim8hr', 'STRAP_Rest']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,2,1.0,CL:39184,[],0.0,1.0,7,0,2,1.0,"mixed, incl. Protein FAM81, and Bacterial Ig-like domain 2",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,2,1.0,REACTOME_2_LTR_CIRCLE_FORMATION,[],0.0,1.0,7,0,2,1.0,0.6281368416998744,0.5045729740773112,0.3974108309581037,0.3648863458029327,across_condition
57,0.23287042026056254,4,4,"['MIGA2', 'MRPL19', 'MRPL32', 'SLC5A3']",0,0,4,"['MIGA2_Stim48hr', 'MRPL19_Stim48hr', 'MRPL32_Stim48hr', 'SLC5A3_Stim48hr']","39S ribosomal subunit, mitochondrial","['MRPL19', 'MRPL32']",0.5,0.003786644337524726,48,2,4,1.0,CL:573,"['MRPL19', 'MRPL32']",0.5,0.0007188988665711975,21,2,4,1.0,"Organellar large ribosomal subunit, and Organellar small ribosomal subunit",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,4,1.0,REACTOME_MITOCHONDRIAL_TRANSLATION,"['MRPL19', 'MRPL32']",0.5,0.01477789737781937,96,2,4,1.0,0.0792065395484782,0.0627584990775732,0.31049389368075,0.0505834462671739,Stim48hr
58,0.3768662489431378,174,174,"['TFAM', 'SCO1', 'PRORP', 'NDUFA6', 'NDUFS8', 'MITD1', 'MRPS5', 'PDSS1', 'PMVK', 'HCCS', 'MRPL52', 'FAM161B', 'COX6C', 'MRPS34', 'MTIF2', 'GATB', 'PNPT1', 'MRPS16', 'MRPS24', 'CYB5RL', 'NDUFA8', 'MRPS18B', 'MRPL9', 'HSD17B10', 'AIFM1', 'MRPL43', 'ATP5MF', 'MRPS21', 'SARS2', 'MRPS11', 'COA3', 'COX17', 'POLG', 'GADD45GIP1', 'COX7C', 'COX11', 'SCO2', 'MRPS25', 'COA5', 'MRPL42', 'KAT14', 'MRPL46', 'OAZ3', 'STARD7', 'RNASEH1', 'ZNF142', 'COA7', 'COX19', 'SLC25A51', 'VARS2', 'RTN4IP1', 'MRPL45', 'PLEKHG1', 'MICOS13', 'COQ6', 'RPUSD3', 'MRPL58', 'USP4', 'GRSF1', 'COX18', 'UQCRB', 'MRPS22', 'COX15', 'NDUFA9', 'CARS2', 'FAM118B', 'MRPL37', 'NDUFAF3', 'SLC31A1', 'MRPL50', 'MRPS14', 'CRLS1', 'NSUN4', 'TSFM', 'RCC1L', 'ATP5MF-PTCD1', 'TWNK', 'NOA1', 'PTCD2', 'SSBP1', 'MRPS12', 'RBM18', 'MTERF3', 'ATP5PF', 'STXBP4', 'MRPS23', 'MRPL3', 'TIMMDC1', 'TUFM', 'MRPL11', 'ATP5PO', 'SLC25A26', 'CYC1', 'NDUFB4', 'ACAD9', 'MRPL49', 'POLRMT', 'NDUFB6', 'MRPL2', 'NDUFC1', 'NGRN', 'HEXIM1', 'WARS2', 'NDUFS2', 'C2orf15', 'MRPS10', 'PARS2', 'MRPS9', 'ECSIT', 'MRPS15', 'COX4I1', 'MRPL17', 'NARS2', 'ATP5F1A', 'ATP5F1E', 'ADPRM', 'MRPL16', 'RBM10', 'LARS2', 'MIPEP', 'MRRF', 'TRUB2', 'MCAT', 'EARS2', 'PTDSS1', 'GAS2L1', 'ATPAF2', 'DHX30', 'FASTKD5', 'POLG2', 'TIMM8B', 'ATP5ME', 'NDUFB11', 'MRPL33', 'MRPL18', 'QRSL1', 'MRPS26', 'TEFM', 'BCS1L', 'NFU1', 'IBA57', 'MRPL39', 'NUBPL', 'MRPS31', 'ATAD3A', 'LRPPRC', 'RBFA', 'TARS2', 'NPC2', 'MRPS35', 'NDUFB9', 'MRPL21', 'RMDN3', 'PITRM1', 'NDUFS5', 'SLC25A10', 'UQCRQ', 'TRMT10C', 'GTPBP10', 'HMBS', 'OXA1L', 'MTPAP', 'MRPS7', 'ISCA2', 'MRPS2', 'MRPL34', 'TFB1M', 'FARS2', 'MTG1', 'NDUFB2', 'COQ3', 'PDSS2', 'MRPS17', 'LIG3']",0,0,174,"['TFAM_Stim48hr', 'SCO1_Stim48hr', 'PRORP_Stim48hr', 'NDUFA6_Stim48hr', 'NDUFS8_Stim48hr', 'MITD1_Stim48hr', 'MRPS5_Stim48hr', 'PDSS1_Stim48hr', 'PMVK_Stim48hr', 'HCCS_Stim48hr', 'MRPL52_Stim48hr', 'FAM161B_Stim48hr', 'COX6C_Stim48hr', 'MRPS34_Stim48hr', 'MTIF2_Stim48hr', 'GATB_Stim48hr', 'PNPT1_Stim48hr', 'MRPS16_Stim48hr', 'MRPS24_Stim48hr', 'CYB5RL_Stim48hr', 'NDUFA8_Stim48hr', 'MRPS18B_Stim48hr', 'MRPL9_Stim48hr', 'HSD17B10_Stim48hr', 'AIFM1_Stim48hr', 'MRPL43_Stim48hr', 'ATP5MF_Stim48hr', 'MRPS21_Stim48hr', 'SARS2_Stim48hr', 'MRPS11_Stim48hr', 'COA3_Stim48hr', 'COX17_Stim48hr', 'POLG_Stim48hr', 'GADD45GIP1_Stim48hr', 'COX7C_Stim48hr', 'COX11_Stim48hr', 'SCO2_Stim48hr', 'MRPS25_Stim48hr', 'COA5_Stim48hr', 'MRPL42_Stim48hr', 'KAT14_Stim48hr', 'MRPL46_Stim48hr', 'OAZ3_Stim48hr', 'STARD7_Stim48hr', 'RNASEH1_Stim48hr', 'ZNF142_Stim48hr', 'COA7_Stim48hr', 'COX19_Stim48hr', 'SLC25A51_Stim48hr', 'VARS2_Stim48hr', 'RTN4IP1_Stim48hr', 'MRPL45_Stim48hr', 'PLEKHG1_Stim48hr', 'MICOS13_Stim48hr', 'COQ6_Stim48hr', 'RPUSD3_Stim48hr', 'MRPL58_Stim48hr', 'USP4_Stim48hr', 'GRSF1_Stim48hr', 'COX18_Stim48hr', 'UQCRB_Stim48hr', 'MRPS22_Stim48hr', 'COX15_Stim48hr', 'NDUFA9_Stim48hr', 'CARS2_Stim48hr', 'FAM118B_Stim48hr', 'MRPL37_Stim48hr', 'NDUFAF3_Stim48hr', 'SLC31A1_Stim48hr', 'MRPL50_Stim48hr', 'MRPS14_Stim48hr', 'CRLS1_Stim48hr', 'NSUN4_Stim48hr', 'TSFM_Stim48hr', 'RCC1L_Stim48hr', 'ATP5MF-PTCD1_Stim48hr', 'TWNK_Stim48hr', 'NOA1_Stim48hr', 'PTCD2_Stim48hr', 'SSBP1_Stim48hr', 'MRPS12_Stim48hr', 'RBM18_Stim48hr', 'MTERF3_Stim48hr', 'ATP5PF_Stim48hr', 'STXBP4_Stim48hr', 'MRPS23_Stim48hr', 'MRPL3_Stim48hr', 'TIMMDC1_Stim48hr', 'TUFM_Stim48hr', 'MRPL11_Stim48hr', 'ATP5PO_Stim48hr', 'SLC25A26_Stim48hr', 'CYC1_Stim48hr', 'NDUFB4_Stim48hr', 'ACAD9_Stim48hr', 'MRPL49_Stim48hr', 'POLRMT_Stim48hr', 'NDUFB6_Stim48hr', 'MRPL2_Stim48hr', 'NDUFC1_Stim48hr', 'NGRN_Stim48hr', 'HEXIM1_Stim48hr', 'WARS2_Stim48hr', 'NDUFS2_Stim48hr', 'C2orf15_Stim48hr', 'MRPS10_Stim48hr', 'PARS2_Stim48hr', 'MRPS9_Stim48hr', 'ECSIT_Stim48hr', 'MRPS15_Stim48hr', 'COX4I1_Stim48hr', 'MRPL17_Stim48hr', 'NARS2_Stim48hr', 'ATP5F1A_Stim48hr', 'ATP5F1E_Stim48hr', 'ADPRM_Stim48hr', 'MRPL16_Stim48hr', 'RBM10_Stim48hr', 'LARS2_Stim48hr', 'MIPEP_Stim48hr', 'MRRF_Stim48hr', 'TRUB2_Stim48hr', 'MCAT_Stim48hr', 'EARS2_Stim48hr', 'PTDSS1_Stim48hr', 'GAS2L1_Stim48hr', 'ATPAF2_Stim48hr', 'DHX30_Stim48hr', 'FASTKD5_Stim48hr', 'POLG2_Stim48hr', 'TIMM8B_Stim48hr', 'ATP5ME_Stim48hr', 'NDUFB11_Stim48hr', 'MRPL33_Stim48hr', 'MRPL18_Stim48hr', 'QRSL1_Stim48hr', 'MRPS26_Stim48hr', 'TEFM_Stim48hr', 'BCS1L_Stim48hr', 'NFU1_Stim48hr', 'IBA57_Stim48hr', 'MRPL39_Stim48hr', 'NUBPL_Stim48hr', 'MRPS31_Stim48hr', 'ATAD3A_Stim48hr', 'LRPPRC_Stim48hr', 'RBFA_Stim48hr', 'TARS2_Stim48hr', 'NPC2_Stim48hr', 'MRPS35_Stim48hr', 'NDUFB9_Stim48hr', 'MRPL21_Stim48hr', 'RMDN3_Stim48hr', 'PITRM1_Stim48hr', 'NDUFS5_Stim48hr', 'SLC25A10_Stim48hr', 'UQCRQ_Stim48hr', 'TRMT10C_Stim48hr', 'GTPBP10_Stim48hr', 'HMBS_Stim48hr', 'OXA1L_Stim48hr', 'MTPAP_Stim48hr', 'MRPS7_Stim48hr', 'ISCA2_Stim48hr', 'MRPS2_Stim48hr', 'MRPL34_Stim48hr', 'TFB1M_Stim48hr', 'FARS2_Stim48hr', 'MTG1_Stim48hr', 'NDUFB2_Stim48hr', 'COQ3_Stim48hr', 'PDSS2_Stim48hr', 'MRPS17_Stim48hr', 'LIG3_Stim48hr']","55S ribosome, mitochondrial","['MRPL2', 'MRPS22', 'MRPL50', 'MRPL21', 'MRPL45', 'MRPS23', 'MRPL43', 'MRPL11', 'MRPS26', 'MRPS31', 'MRPL18', 'MRPL46', 'MRPS2', 'MRPS25', 'MRPL52', 'MRPS15', 'MRPL49', 'MRPL3', 'MRPS7', 'MRPL37', 'MRPS18B', 'MRPS14', 'MRPS16', 'MRPS35', 'MRPS12', 'MRPS5', 'MRPL33', 'MRPL39', 'MRPL42', 'MRPL16', 'MRPL34', 'MRPS21', 'MRPS17', 'MRPS10', 'MRPS24', 'MRPS11', 'MRPS9', 'MRPL17', 'MRPS34', 'MRPL9']",0.22988505747126436,1.2398061142363835e-22,78,40,174,7.437807646343485e-17,CL:558,"['MRPL2', 'MRPL58', 'MRRF', 'OXA1L', 'MRPS22', 'NOA1', 'MRPL50', 'MRPL21', 'MRPL45', 'MRPS23', 'MRPL43', 'MRPL11', 'MRPS26', 'MRPS31', 'MRPL18', 'MRPL46', 'MRPS2', 'GADD45GIP1', 'MRPS25', 'MRPL52', 'TFB1M', 'MRPS15', 'MRPL49', 'RCC1L', 'MRPL3', 'MRPS7', 'MRPL37', 'MRPS18B', 'MRPS14', 'MRPS16', 'MRPS35', 'MRPS12', 'MRPS5', 'MRPL33', 'MRPL39', 'MRPL42', 'NGRN', 'TRUB2', 'MRPL16', 'MRPL34', 'RBFA', 'MRPS21', 'MRPS17', 'GTPBP10', 'MRPS10', 'MRPS11', 'MRPS24', 'MRPS9', 'NSUN4', 'MRPL17', 'MTIF2', 'MRPS34', 'MTG1', 'MRPL9']",0.3103448275862069,2.222844568165621e-28,115,54,174,1.149155070627422e-22,"Organellar ribosome, and Regulation of mitochondrial gene expression",KEGG_OXIDATIVE_PHOSPHORYLATION,"['NDUFB9', 'ATP5F1A', 'COX17', 'COX15', 'NDUFB2', 'COX4I1', 'ATP5F1E', 'ATP5PF', 'UQCRQ', 'NDUFA8', 'ATP5PO', 'CYC1', 'NDUFB6', 'COX11', 'NDUFS2', 'NDUFS8', 'ATP5ME', 'ATP5MF', 'UQCRB', 'NDUFA9', 'NDUFB4', 'COX6C', 'COX7C', 'NDUFS5', 'NDUFA6', 'NDUFC1']",0.14942528735632185,0.0001285341023615021,133,26,174,0.32679795525411903,REACTOME_MITOCHONDRIAL_TRANSLATION,"['MRPL2', 'MRPL58', 'MRRF', 'OXA1L', 'MRPS22', 'TUFM', 'MRPL50', 'MRPL21', 'MRPL45', 'MRPS23', 'MRPL43', 'MRPL11', 'MRPS26', 'MRPS31', 'TSFM', 'MRPL46', 'MRPL18', 'MRPS2', 'GADD45GIP1', 'MRPS25', 'MRPL52', 'MRPS15', 'MRPL49', 'MRPL3', 'MRPS7', 'MRPL37', 'MRPS18B', 'MRPS14', 'MRPS16', 'MRPS35', 'MRPS12', 'MRPL33', 'MRPS5', 'MRPL39', 'MRPL42', 'MRPL16', 'MRPL34', 'MRPS21', 'MRPS17', 'MRPS10', 'MRPS24', 'MRPS11', 'MRPS9', 'MRPL17', 'MTIF2', 'MRPS34', 'MRPL9']",0.27011494252873564,1.5294692976437816e-25,96,47,174,2.9467520223053915e-20,0.1832880027978443,0.1875644981859442,0.3790446665670866,0.0981903805425577,across_condition
59,0.1416127786153021,15,9,"['WAC', 'ZBTB14', 'TARDBP', 'RNF20', 'HNRNPM', 'HDAC7', 'IRF2BP1', 'PCYT2', 'SZRD1']",5,7,3,"['WAC_Rest', 'WAC_Stim8hr', 'ZBTB14_Stim8hr', 'TARDBP_Stim8hr', 'RNF20_Stim8hr', 'RNF20_Stim48hr', 'TARDBP_Rest', 'HNRNPM_Stim8hr', 'WAC_Stim48hr', 'HDAC7_Rest', 'IRF2BP1_Stim48hr', 'RNF20_Rest', 'PCYT2_Rest', 'IRF2BP1_Stim8hr', 'SZRD1_Stim8hr']",Large Drosha complex,"['TARDBP', 'HNRNPM']",0.2222222222222222,0.0037811177807341133,20,2,9,1.0,CL:3936,"['WAC', 'RNF20']",0.2222222222222222,0.00020666329707872755,5,2,9,0.4935860436512382,"Histone H2B conserved C-terminal lysine ubiquitination, and HULC complex",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,9,1.0,REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,"['WAC', 'RNF20']",0.2222222222222222,0.0308599779772091,59,2,9,1.0,0.1213642274292058,0.1018952968069692,0.1213081876776322,0.0717496721562053,across_condition
60,0.34960996810054207,50,50,"['SLC5A6', 'PTPN1', 'RAD54L2', 'CLCC1', 'ITM2A', 'GALK2', 'ENDOG', 'TIMM10', 'PARP14', 'STOM', 'NCAPG2', 'ATF7IP2', 'PAK1', 'MMP9', 'AP1S2', 'TENT2', 'ULK4', 'ATL1', 'RWDD2B', 'DIS3L2', 'POLR2K', 'CRTAP', 'HLA-DOA', 'SLC17A5', 'NFKBID', 'EDC3', 'TIA1', 'PCSK5', 'GPR15', 'EIF1AX', 'PPDPF', 'NFKBIL1', 'ANKAR', 'PRAM1', 'BCL11B', 'TESPA1', 'DET1', 'LRP2BP', 'NPHP4', 'SPTBN1', 'KRCC1', 'MAP3K1', 'CRYZL1', 'ATG12', 'EGR3', 'GZMB', 'HDAC1', 'CCDC138', 'MTMR3', 'SCRN3']",0,50,0,"['SLC5A6_Stim8hr', 'PTPN1_Stim8hr', 'RAD54L2_Stim8hr', 'CLCC1_Stim8hr', 'ITM2A_Stim8hr', 'GALK2_Stim8hr', 'ENDOG_Stim8hr', 'TIMM10_Stim8hr', 'PARP14_Stim8hr', 'STOM_Stim8hr', 'NCAPG2_Stim8hr', 'ATF7IP2_Stim8hr', 'PAK1_Stim8hr', 'MMP9_Stim8hr', 'AP1S2_Stim8hr', 'TENT2_Stim8hr', 'ULK4_Stim8hr', 'ATL1_Stim8hr', 'RWDD2B_Stim8hr', 'DIS3L2_Stim8hr', 'POLR2K_Stim8hr', 'CRTAP_Stim8hr', 'HLA-DOA_Stim8hr', 'SLC17A5_Stim8hr', 'NFKBID_Stim8hr', 'EDC3_Stim8hr', 'TIA1_Stim8hr', 'PCSK5_Stim8hr', 'GPR15_Stim8hr', 'EIF1AX_Stim8hr', 'PPDPF_Stim8hr', 'NFKBIL1_Stim8hr', 'ANKAR_Stim8hr', 'PRAM1_Stim8hr', 'BCL11B_Stim8hr', 'TESPA1_Stim8hr', 'DET1_Stim8hr', 'LRP2BP_Stim8hr', 'NPHP4_Stim8hr', 'SPTBN1_Stim8hr', 'KRCC1_Stim8hr', 'MAP3K1_Stim8hr', 'CRYZL1_Stim8hr', 'ATG12_Stim8hr', 'EGR3_Stim8hr', 'GZMB_Stim8hr', 'HDAC1_Stim8hr', 'CCDC138_Stim8hr', 'MTMR3_Stim8hr', 'SCRN3_Stim8hr']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,50,1.0,CL:4409,"['DET1', 'TESPA1']",0.04,0.3025505001436675,41,2,50,1.0,"Cul4-RING E3 ubiquitin ligase complex, and Signalosome",KEGG_ALLOGRAFT_REJECTION,"['HLA-DOA', 'GZMB']",0.04,0.26207990277035476,37,2,50,1.0,REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS,"['PTPN1', 'HDAC1']",0.04,0.08241936828762339,18,2,50,1.0,0.2452287711609594,0.3567448654087164,0.0953960823617584,0.0602407995496303,Rest_Stim8hr
61,0.3231022937648513,19,19,"['FHL1', 'UBXN1', 'CCDC12', 'H2BC10', 'DRAP1', 'KRBA2', 'SIRT7', 'ZNF154', 'WDR54', 'ZMAT1', 'FBXL15', 'PCBP2', 'DEFA6', 'RHOF', 'HSDL2', 'DNAH3', 'DCAKD', 'FBXL3', 'KPNA1']",0,19,0,"['FHL1_Stim8hr', 'UBXN1_Stim8hr', 'CCDC12_Stim8hr', 'H2BC10_Stim8hr', 'DRAP1_Stim8hr', 'KRBA2_Stim8hr', 'SIRT7_Stim8hr', 'ZNF154_Stim8hr', 'WDR54_Stim8hr', 'ZMAT1_Stim8hr', 'FBXL15_Stim8hr', 'PCBP2_Stim8hr', 'DEFA6_Stim8hr', 'RHOF_Stim8hr', 'HSDL2_Stim8hr', 'DNAH3_Stim8hr', 'DCAKD_Stim8hr', 'FBXL3_Stim8hr', 'KPNA1_Stim8hr']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,19,1.0,CL:4318,"['UBXN1', 'FBXL15']",0.10526315789473684,0.5840361757848652,187,2,19,1.0,"cullin-RING ubiquitin ligase complex, and Protein neddylation",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,19,1.0,REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,"['H2BC10', 'KPNA1']",0.10526315789473684,0.15127051297381128,68,2,19,1.0,0.3047066775297893,0.3410524211962319,0.1969700838280005,0.1306983312255346,across_condition
62,0.3703978951406511,4,4,"['PRKAR1A', 'KPNA1', 'SIK3', 'STK11']",4,0,0,"['PRKAR1A_Rest', 'KPNA1_Rest', 'SIK3_Rest', 'STK11_Rest']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,4,1.0,CL:39184,[],0.0,1.0,7,0,4,1.0,"mixed, incl. Protein FAM81, and Bacterial Ig-like domain 2",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,4,1.0,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,"['STK11', 'PRKAR1A']",0.5,0.018559411329709712,108,2,4,1.0,0.4938638601875347,0.3948568115302561,0.2903180026524227,0.2317274457955354,across_condition
63,0.23570973529770922,7,7,"['NAA30', 'ATAD5', 'IST1', 'RPUSD1', 'CCND3', 'PPIL1', 'NEIL1']",0,0,7,"['NAA30_Stim48hr', 'ATAD5_Stim48hr', 'IST1_Stim48hr', 'RPUSD1_Stim48hr', 'CCND3_Stim48hr', 'PPIL1_Stim48hr', 'NEIL1_Stim48hr']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,7,1.0,CL:39184,[],0.0,1.0,7,0,7,1.0,"mixed, incl. Protein FAM81, and Bacterial Ig-like domain 2",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,7,1.0,REACTOME_2_LTR_CIRCLE_FORMATION,[],0.0,1.0,7,0,7,1.0,0.2066849901888724,0.2290673131940994,0.2749946911806608,0.1465665325452118,across_condition
64,0.12066000309137805,17,17,"['NAF1', 'DDX31', 'ZNF829', 'IPO9', 'PPCS', 'SLC35B1', 'SSB', 'TXNL4B', 'ERCC6L', 'DHX9', 'RTRAF', 'NFE2L1', 'PRPF38B', 'ZFYVE21', 'VPS45', 'SNUPN', 'PGK1']",0,0,17,"['NAF1_Stim48hr', 'DDX31_Stim48hr', 'ZNF829_Stim48hr', 'IPO9_Stim48hr', 'PPCS_Stim48hr', 'SLC35B1_Stim48hr', 'SSB_Stim48hr', 'TXNL4B_Stim48hr', 'ERCC6L_Stim48hr', 'DHX9_Stim48hr', 'RTRAF_Stim48hr', 'NFE2L1_Stim48hr', 'PRPF38B_Stim48hr', 'ZFYVE21_Stim48hr', 'VPS45_Stim48hr', 'SNUPN_Stim48hr', 'PGK1_Stim48hr']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,17,1.0,CL:2707,"['IPO9', 'SNUPN']",0.11764705882352941,0.020852663491458083,25,2,17,1.0,"Nucleocytoplasmic carrier activity, and Exportin-2, central domain",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,17,1.0,REACTOME_2_LTR_CIRCLE_FORMATION,[],0.0,1.0,7,0,17,1.0,0.1068691461751615,0.0929002174655419,0.1282012532845891,0.060516094803882,across_condition
65,0.35643976041463976,4,4,"['EHMT2', 'ZNF644', 'EHMT1', 'WIZ']",0,0,4,"['EHMT2_Stim48hr', 'ZNF644_Stim48hr', 'EHMT1_Stim48hr', 'WIZ_Stim48hr']",CDYL-complex,"['WIZ', 'EHMT1', 'EHMT2']",0.75,3.1303925191373387e-07,9,3,4,0.004268126565689352,CL:5448,"['WIZ', 'EHMT1', 'EHMT2', 'ZNF644']",1.0,1.0058455494946785e-11,5,4,4,1.7909242317479732e-07,"Histone-lysine N-methyltransferase EHMT1/EHMT2, and crotonyl-CoA hydratase activity",KEGG_LYSINE_DEGRADATION,"['EHMT1', 'EHMT2']",0.5,0.003184937058964838,44,2,4,1.0,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,"['EHMT1', 'EHMT2']",0.5,0.0005862347990440519,19,2,4,1.0,0.4849898597230312,0.5027351561851562,0.4752530138861863,0.3080240331789147,across_condition
66,0.387326400604695,7,4,"['EHMT2', 'WIZ', 'EHMT1', 'ZNF644']",3,4,0,"['EHMT2_Stim8hr', 'WIZ_Stim8hr', 'WIZ_Rest', 'EHMT1_Rest', 'EHMT2_Rest', 'EHMT1_Stim8hr', 'ZNF644_Stim8hr']",CDYL-complex,"['WIZ', 'EHMT1', 'EHMT2']",0.75,3.1303925191373387e-07,9,3,4,0.004268126565689352,CL:5448,"['WIZ', 'EHMT1', 'EHMT2', 'ZNF644']",1.0,1.0058455494946785e-11,5,4,4,1.7909242317479732e-07,"Histone-lysine N-methyltransferase EHMT1/EHMT2, and crotonyl-CoA hydratase activity",KEGG_LYSINE_DEGRADATION,"['EHMT1', 'EHMT2']",0.5,0.003184937058964838,44,2,4,1.0,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,"['EHMT1', 'EHMT2']",0.5,0.0005862347990440519,19,2,4,1.0,0.4849898597230312,0.5027351561851562,0.4752530138861863,0.3080240331789147,across_condition
67,0.1779280077476604,6,6,"['SKIC3', 'TXNDC9', 'POLR3H', 'ARSK', 'AVEN', 'C1S']",0,6,0,"['SKIC3_Stim8hr', 'TXNDC9_Stim8hr', 'POLR3H_Stim8hr', 'ARSK_Stim8hr', 'AVEN_Stim8hr', 'C1S_Stim8hr']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,6,1.0,CL:39184,[],0.0,1.0,7,0,6,1.0,"mixed, incl. Protein FAM81, and Bacterial Ig-like domain 2",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,6,1.0,REACTOME_2_LTR_CIRCLE_FORMATION,[],0.0,1.0,7,0,6,1.0,0.0779866983524804,0.2135136092971924,0.0397373957300117,0.0466628039496438,Stim8hr
